,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FBgn0032881,222.5072007,0.553131236,0.200941605,2.75269641,0.005910668,0.153450634
FBgn0033162,1035.779169,0.363398649,0.132154267,2.7498064,0.005963048,0.153450634
FBgn0033538,566.3795389,-0.657992166,0.23877844,-2.755659878,0.005857387,0.153450634
FBgn0034950,95.81014466,0.741961523,0.270149726,2.746482605,0.006023808,0.153450634
FBgn0035507,787.2067034,-0.361249259,0.131204032,-2.753339629,0.005899066,0.153450634
FBgn0035765,556.5219532,0.714349497,0.260110476,2.746331127,0.00602659,0.153450634
FBgn0040752,4854.96816,-0.625042637,0.227347034,-2.749288724,0.005972475,0.153450634
FBgn0024150,2193.913953,-0.499881955,0.18237907,-2.740895411,0.006127201,0.154713622
FBgn0031461,546.9310491,0.508455358,0.185490599,2.741138153,0.006122676,0.154713622
FBgn0261109,362.9343661,0.521789318,0.190395357,2.740556947,0.006133515,0.154713622
FBgn0029895,118.6813355,0.67765051,0.247372198,2.739396402,0.006155211,0.154778706
FBgn0027836,3303.349551,0.493862262,0.180416128,2.737350958,0.006193618,0.155262301
FBgn0259111,2341.690523,0.549331825,0.20093239,2.733913755,0.006258644,0.15616126
FBgn0260632,1985.93448,-0.314045224,0.114890987,-2.733419146,0.006268051,0.15616126
FBgn0013733,29161.26977,-0.310532662,0.113806574,-2.728600382,0.006360373,0.156607798
FBgn0032698,404.5001675,-0.435714688,0.159556256,-2.730790385,0.006318264,0.156607798
FBgn0032859,3428.958225,-0.416401983,0.152615041,-2.728446548,0.00636334,0.156607798
FBgn0035500,4353.031139,-0.454376816,0.166501494,-2.7289654,0.006353337,0.156607798
FBgn0037754,269.7374704,-1.704266728,0.626366607,-2.720877375,0.006510891,0.159256922
FBgn0041183,162.1112091,-0.573691655,0.210850592,-2.720844408,0.00651154,0.159256922
FBgn0086757,609.2325282,-0.38686011,0.142232734,-2.719909113,0.006529986,0.159256922
FBgn0035708,1195.913543,-0.379544138,0.140296001,-2.705309746,0.006824073,0.165929477
FBgn0033115,168.8856526,0.512614417,0.190008394,2.697851426,0.006978858,0.16868004
FBgn0035590,204.7767625,0.436691058,0.16182632,2.698516894,0.00696492,0.16868004
FBgn0030305,519.416936,0.428248923,0.159026603,2.692938887,0.007082525,0.170676205
FBgn0029524,14.87247392,1.364358052,0.507110618,2.690454514,0.007135476,0.170934765
FBgn0032886,1806.229005,-0.341030435,0.12673852,-2.690819128,0.007127683,0.170934765
FBgn0000578,5449.247272,-0.321126442,0.11946966,-2.687933016,0.007189582,0.171722842
FBgn0033421,589.339167,0.377289931,0.140588653,2.683644261,0.007282455,0.173429522
FBgn0250829,76.24904029,1.035054843,0.385979597,2.681630975,0.007326423,0.173964944
FBgn0033359,368.4229879,-0.610591825,0.227978209,-2.678290298,0.007399905,0.175196002
FBgn0053556,220.8383583,0.882581867,0.330094191,2.673727351,0.007501341,0.177079763
FBgn0050499,727.7936943,0.372141103,0.13932618,2.67100628,0.007562423,0.178002734
FBgn0026585,2021.768048,0.4247471,0.159100006,2.669686265,0.007592215,0.178185985
FBgn0038804,110.4234689,0.654289286,0.245348881,2.666771019,0.007658383,0.179219444
FBgn0036968,736.3693997,-0.655185063,0.245823861,-2.665262273,0.00769283,0.179506757
FBgn0000147,415.4194416,0.405403999,0.152539271,2.657702488,0.007867531,0.180975569
FBgn0000490,200.70201,0.706723004,0.265622828,2.660626002,0.007799554,0.180975569
FBgn0010300,4906.675243,-0.34751774,0.130728167,-2.658323352,0.007853051,0.180975569
FBgn0031548,53.66258614,-1.257025314,0.472927841,-2.657964292,0.007861422,0.180975569
FBgn0037680,416.8046686,0.581823591,0.218864886,2.658368823,0.007851991,0.180975569
FBgn0260965,772.2784404,-0.507701513,0.191243493,-2.654738761,0.007936985,0.182055995
FBgn0014033,6494.403114,-0.487541438,0.183784739,-2.652785222,0.007983065,0.182595698
FBgn0039209,1628.674669,-0.495319944,0.187037278,-2.648241838,0.008091162,0.184546872
FBgn0013720,369.710081,0.415630147,0.157658058,2.636275952,0.008382153,0.190222362
FBgn0053138,1582.945053,0.433771627,0.164551732,2.636080598,0.008386981,0.190222362
FBgn0024491,519.8057109,0.490865742,0.18631225,2.634640188,0.008422651,0.190497791
FBgn0000579,8746.97951,0.418661246,0.159204528,2.629706909,0.008545851,0.192210432
FBgn0001257,8089.219906,0.552697769,0.210170666,2.629756952,0.008544593,0.192210432
FBgn0000146,1576.20364,0.395150967,0.15053906,2.62490656,0.008667275,0.194401454
FBgn0001137,494.0303461,-0.809632195,0.30866824,-2.6229851,0.008716308,0.194961186
FBgn0031888,2725.785126,0.372230891,0.142160832,2.618378676,0.00883487,0.197068717
FBgn0033113,373.8625437,0.767760315,0.293934646,2.612010268,0.009001155,0.197378483
FBgn0034160,42.03555599,-0.978750839,0.374028602,-2.616780733,0.008876334,0.197378483
FBgn0046322,199.6388469,-0.535845517,0.205212154,-2.611178272,0.009023084,0.197378483
FBgn0051614,93.02352151,0.787561341,0.30160672,2.611219477,0.009021997,0.197378483
FBgn0054056,74.35184037,-0.708978752,0.271533371,-2.611018854,0.009027292,0.197378483
FBgn0085442,4586.860994,-0.237217989,0.090809688,-2.612254194,0.008994735,0.197378483
FBgn0261560,1755.743765,-0.600337287,0.229679948,-2.613799299,0.008954162,0.197378483
FBgn0261563,1825.115204,0.56826457,0.217692938,2.610395061,0.009043771,0.197378483
FBgn0085402,5318.197358,-0.44555848,0.170916113,-2.606883995,0.009137031,0.198877795
FBgn0030662,712.4992642,0.544174073,0.208948052,2.604351026,0.009204843,0.199816654
FBgn0030529,8880.557073,-0.422049357,0.162463201,-2.597815108,0.0093819,0.201658165
FBgn0035347,594.3084471,-0.356712227,0.137326706,-2.597544482,0.009389296,0.201658165
FBgn0035903,104.3197268,-0.624633079,0.240421059,-2.598079722,0.009374673,0.201658165
FBgn0037074,2808.315052,-0.275297182,0.105926599,-2.598942885,0.009351133,0.201658165
FBgn0035879,1373.569582,-0.387396133,0.149208036,-2.596348986,0.009422031,0.2016582
FBgn0037223,24.98695605,-1.561104559,0.601413273,-2.595726815,0.009439108,0.2016582
FBgn0037202,336.7355519,0.346547865,0.133805736,2.589932795,0.009599467,0.204544433
FBgn0004456,3738.581893,-0.319096464,0.123353177,-2.586852412,0.009685707,0.204869042
FBgn0010768,339.8321689,-0.406167773,0.157041133,-2.586378271,0.009699042,0.204869042
FBgn0022382,608.0488808,-0.423942521,0.163951541,-2.58577942,0.009715909,0.204869042
FBgn0051363,7161.933077,0.640985438,0.247841094,2.586275864,0.009701925,0.204869042
FBgn0032029,339.9680604,-0.64141897,0.248502235,-2.581139642,0.009847474,0.20656735
FBgn0037468,3146.435661,0.662013658,0.256440051,2.581553292,0.00983568,0.20656735
FBgn0030051,32.89810405,1.006469112,0.390356394,2.578333869,0.009927802,0.207059944
FBgn0031170,938.7071424,-0.347926725,0.134978637,-2.577642895,0.009947674,0.207059944
FBgn0036984,97.96169063,0.596148663,0.231204701,2.57844525,0.009924603,0.207059944
FBgn0027091,1185.665995,-0.477136546,0.185303253,-2.574895686,0.010027032,0.207644194
FBgn0051431,2283.585715,-0.511011215,0.198414603,-2.575471797,0.010010344,0.207644194
FBgn0063493,302.0451342,0.662101813,0.257547243,2.570797515,0.010146463,0.20958141
FBgn0039098,308.473184,-0.697839301,0.271560302,-2.56973974,0.010177494,0.209687461
FBgn0008654,1202.466337,-0.33504575,0.130732212,-2.562840059,0.010381986,0.213115252
FBgn0010382,1180.409471,-0.442866899,0.172969006,-2.560382979,0.010455687,0.213115252
FBgn0015477,3645.729725,-0.264927453,0.103448805,-2.560952276,0.010438569,0.213115252
FBgn0016123,161.2207001,0.546170539,0.21345881,2.558669462,0.010507359,0.213115252
FBgn0022359,242.6472106,0.459974739,0.179715817,2.559456075,0.01048361,0.213115252
FBgn0038237,20.77123223,-1.737429172,0.679218292,-2.557983483,0.010528109,0.213115252
FBgn0053465,303.9924442,-0.607391713,0.237435399,-2.558134617,0.010523535,0.213115252
FBgn0000299,50844.82238,0.492420289,0.192629422,2.556308815,0.010578919,0.213167963
FBgn0029713,530.2593066,0.319227385,0.124885401,2.556162545,0.010583367,0.213167963
FBgn0052311,1439.943965,-0.482006389,0.188721088,-2.554067454,0.010647263,0.213922795
FBgn0035001,8222.102914,-0.346086522,0.135645273,-2.551408642,0.010728845,0.215028357
FBgn0001624,5946.34141,-0.236573336,0.092792568,-2.549485807,0.01078819,0.215683892
FBgn0031490,951.9918724,0.368272419,0.144995873,2.539882084,0.011088985,0.220368717
FBgn0037744,501.2909286,0.309326713,0.121794764,2.539737371,0.011093574,0.220368717
FBgn0038912,570.6040192,-0.424275353,0.167076776,-2.539403526,0.011104167,0.220368717
FBgn0000150,8947.48038,0.344888622,0.13588948,2.538008255,0.011148535,0.220708293
FBgn0036764,3652.823122,0.3823938,0.150841049,2.53507784,0.011242234,0.22148022
FBgn0039352,463.8043251,-0.472198286,0.186218508,-2.535721565,0.011221592,0.22148022
FBgn0017551,289.5247397,0.42131437,0.166621648,2.528569208,0.01145285,0.224544
FBgn0032040,1033.703581,0.330752557,0.130806787,2.52855807,0.011453214,0.224544
FBgn0031952,411.4985961,-0.368844518,0.145989507,-2.526513901,0.011520083,0.225309448
FBgn0031505,672.8303574,0.346060059,0.137229798,2.521755938,0.011677069,0.227695063
FBgn0032979,2714.413234,-0.266108532,0.105551846,-2.521116803,0.011698301,0.227695063
FBgn0050147,973.8746196,-0.611321612,0.242600733,-2.519867129,0.011739914,0.227957038
FBgn0039026,2842.616643,-0.351347772,0.139489057,-2.518819613,0.011774896,0.22808932
FBgn0061200,3992.99647,-0.242222439,0.096223811,-2.517281691,0.011826423,0.228540693
FBgn0011206,274.139038,-0.562791698,0.224273827,-2.509395352,0.012093804,0.233151271
FBgn0037873,872.5915299,0.364438382,0.145451589,2.505564803,0.012225599,0.234433181
FBgn0038043,371.484263,0.486354425,0.194157981,2.504941707,0.012247158,0.234433181
FBgn0051163,12.17132187,1.485123946,0.592585975,2.506174647,0.012204532,0.234433181
FBgn0063485,4260.917319,-0.246345326,0.098506452,-2.500803983,0.012391174,0.23663051
FBgn0005640,1577.674595,0.487901972,0.195514406,2.495478374,0.012578742,0.239532788
FBgn0011016,1740.066664,0.385339436,0.15445618,2.494813976,0.012602318,0.239532788
FBgn0015522,136.1514429,-0.670843907,0.2691308,-2.492631495,0.012680037,0.239960455
FBgn0029975,2729.625856,0.34599375,0.138815831,2.492466084,0.012685945,0.239960455
FBgn0031957,32.21762279,-0.857210092,0.344038508,-2.491610884,0.012716527,0.239960455
FBgn0033429,73.55739225,0.60093349,0.241255234,2.490861981,0.012743361,0.239960455
FBgn0062978,17.39102942,-1.270930485,0.510482112,-2.489667031,0.012786282,0.240210038
FBgn0038261,29.13225283,1.191923685,0.47902998,2.488202694,0.012839054,0.240620325
FBgn0038545,81.97448688,0.837433966,0.336779623,2.486593339,0.012897273,0.240620325
FBgn0038721,806.709346,-0.386792023,0.155517253,-2.487132552,0.012877741,0.240620325
FBgn0032817,2701.038875,-0.260628709,0.104879218,-2.485036723,0.012953807,0.241119485
FBgn0085388,1944.885617,0.435773397,0.175776258,2.479136834,0.013170077,0.244023145
FBgn0260429,68.33417013,-1.105772531,0.445996199,-2.479331736,0.013162882,0.244023145
FBgn0004034,252.9455859,0.566470259,0.229048582,2.473144574,0.013392995,0.244241173
FBgn0005694,866.8275954,-0.305734663,0.12354545,-2.474673599,0.013335799,0.244241173
FBgn0016694,1207.686853,-0.545955557,0.220622391,-2.474615354,0.013337974,0.244241173
FBgn0025693,854.5293758,-0.387777312,0.156679539,-2.474970983,0.0133247,0.244241173
FBgn0029823,2341.788085,0.431725307,0.174355388,2.476122541,0.013281798,0.244241173
FBgn0051116,169.4545644,0.538754452,0.217641664,2.475419651,0.01330797,0.244241173
FBgn0051361,1344.366158,0.520196453,0.210270819,2.473935543,0.01336338,0.244241173
FBgn0053926,771.8831201,0.719429909,0.291210027,2.470484673,0.01349301,0.245512141
FBgn0030954,17.00788033,1.34563544,0.544934728,2.469351596,0.013535815,0.245738776
FBgn0053967,3283.207331,-0.406890836,0.16490514,-2.46742361,0.013608926,0.246513355
FBgn0259178,178.9902209,-0.477780837,0.19403761,-2.462310454,0.013804512,0.249498062
FBgn0039735,1308.35739,0.345734666,0.14048156,2.461067954,0.013852413,0.249806203
FBgn0036862,261.0349971,0.84016279,0.341663629,2.459034907,0.013931107,0.250319781
FBgn0259109,127.3155584,0.501725058,0.20405815,2.458735697,0.013942722,0.250319781
FBgn0033170,39.30361124,0.789798539,0.321702344,2.455059943,0.01408611,0.250957083
FBgn0037852,734.3489717,0.348684833,0.142037785,2.454873781,0.014093406,0.250957083
FBgn0041203,1884.961249,-0.295537097,0.12030124,-2.456642157,0.01402423,0.250957083
FBgn0046225,199.7225299,0.438718558,0.178729603,2.45464966,0.014102195,0.250957083
FBgn0035020,282.7563577,-0.574890866,0.234352221,-2.453106112,0.014162855,0.251483858
FBgn0027590,463.7559057,-0.422191493,0.172640657,-2.445492859,0.014465431,0.255734928
FBgn0041588,843.7359431,0.306006503,0.125104429,2.446008543,0.014444758,0.255734928
FBgn0037896,73.11562177,0.702094139,0.287198552,2.444629804,0.014500089,0.255789155
FBgn0033661,2546.335591,-0.391387447,0.160393786,-2.440165901,0.014680518,0.258409036
FBgn0000043,31160.09035,0.461535732,0.189203275,2.43936439,0.014713124,0.258421179
FBgn0003053,122.5788626,0.826458813,0.339412163,2.434971113,0.014892979,0.260450211
FBgn0030765,844.4865939,0.339614557,0.139445501,2.435464433,0.014872687,0.260450211
FBgn0033153,257.2669176,0.530728527,0.218035823,2.434134534,0.014927446,0.260490362
FBgn0030938,24.80463986,0.971376865,0.399764191,2.429874631,0.015104046,0.261878937
FBgn0032036,7558.536386,-0.407055195,0.167437005,-2.43109458,0.015053284,0.261878937
FBgn0037901,553.2817052,0.345827148,0.142291496,2.430413318,0.015081613,0.261878937
FBgn0040009,473.1024279,-0.625453056,0.257755665,-2.426534659,0.015243794,0.263737183
FBgn0036101,208.9628663,-0.51529627,0.212430765,-2.425713948,0.015278307,0.263770692
FBgn0035144,278.7584066,-0.374771373,0.154713329,-2.422359964,0.015420068,0.26514825
FBgn0038877,983.2555007,-0.497249722,0.205281947,-2.422276922,0.015423592,0.26514825
FBgn0038815,174.7629271,0.540849987,0.223398267,2.421012458,0.015477347,0.265508639
FBgn0035769,815.3424457,-0.284781671,0.117935917,-2.414715357,0.015747511,0.269003362
FBgn0261552,5128.43376,-1.346473787,0.557542701,-2.415014641,0.015734577,0.269003362
FBgn0031996,520.4231582,0.313516065,0.130037682,2.410963189,0.015910454,0.271214627
FBgn0031681,2304.748984,-0.231080831,0.095964109,-2.407992253,0.016040521,0.272285328
FBgn0051549,541.5818656,0.419090555,0.174024659,2.408225119,0.016030293,0.272285328
FBgn0011744,3129.078132,0.243925276,0.101489081,2.403463254,0.016240599,0.273901091
FBgn0033458,41.10701471,0.940914376,0.391395962,2.403996129,0.016216945,0.273901091
FBgn0260933,747.7957066,0.45373826,0.188838948,2.402779008,0.016271017,0.273901091
FBgn0261545,1657.535084,-0.431681835,0.17954244,-2.40434426,0.016201508,0.273901091
FBgn0052529,10166.90484,-0.319815551,0.133420814,-2.397043914,0.016527943,0.277156393
FBgn0243516,1409.917473,-0.242210753,0.101050197,-2.396934997,0.016532856,0.277156393
FBgn0003401,229.1704151,0.356617084,0.148983804,2.393663437,0.016681048,0.277361219
FBgn0027375,985.7217464,-0.578722561,0.241683331,-2.394548922,0.016640823,0.277361219
FBgn0035150,2605.845535,0.411630225,0.171959357,2.393764624,0.016676447,0.277361219
FBgn0039023,111.7102922,-0.510207974,0.213181826,-2.393299572,0.016697601,0.277361219
FBgn0085403,215.7000446,0.700840959,0.292884997,2.392887877,0.016716349,0.277361219
FBgn0003390,58.70697409,0.687286329,0.287364269,2.391690284,0.016770988,0.277437264
FBgn0050185,444.1551407,0.383480005,0.160415798,2.390537643,0.016823724,0.277437264
FBgn0051125,27.11752227,1.012063192,0.423353331,2.390587523,0.016821439,0.277437264
FBgn0027580,1310.011297,-0.577195622,0.241576479,-2.389287336,0.016881094,0.277817515
FBgn0051658,196.7532169,0.435182297,0.182351957,2.386496446,0.017009772,0.279367387
FBgn0011260,211.1075266,1.616563102,0.678072849,2.384055201,0.017123034,0.280658307
FBgn0037553,261.8715114,-0.563589363,0.236747891,-2.380546496,0.017286979,0.282773073
FBgn0004387,2181.590517,-0.291298586,0.122511437,-2.377725649,0.017419781,0.284370904
FBgn0003557,2647.392064,-0.288447681,0.121528181,-2.373504466,0.01762018,0.284407406
FBgn0027929,494.7853672,0.458672854,0.193265198,2.373282201,0.017630788,0.284407406
FBgn0034638,1663.922945,-0.576183475,0.242571711,-2.375311913,0.017534126,0.284407406
FBgn0035091,425.5098482,0.410024597,0.172689191,2.374350088,0.017579873,0.284407406
FBgn0035403,496.3182099,-0.623940273,0.26290644,-2.373240732,0.017632767,0.284407406
FBgn0038720,255.8096997,0.500968914,0.211000735,2.374251989,0.017584545,0.284407406
FBgn0033205,1543.306658,0.303509278,0.127937632,2.372322142,0.017676671,0.284548722
FBgn0052719,57.89225144,-0.8849304,0.373311972,-2.370484917,0.017764769,0.285399469
FBgn0003507,5589.257493,-0.339490211,0.143342741,-2.3683809,0.017866132,0.28645954
FBgn0032601,253.0178066,-0.693537838,0.293150225,-2.365810359,0.017990657,0.28788607
FBgn0004652,1957.605927,-0.516937279,0.218574433,-2.365040008,0.018028123,0.287916596
FBgn0001197,3284.968381,0.286366285,0.121251648,2.361751699,0.01818882,0.289054463
FBgn0026380,1179.009689,0.315887918,0.133701292,2.362639241,0.018145324,0.289054463
FBgn0035937,902.4740883,0.40281992,0.170638275,2.360665684,0.018242168,0.289054463
FBgn0053555,64.28438027,0.621118922,0.26305989,2.361131232,0.018219282,0.289054463
FBgn0015360,879.4634558,-0.271393522,0.115178906,-2.356277994,0.018459098,0.291920536
FBgn0033777,927.468546,0.394953178,0.167848495,2.353033777,0.018620943,0.293334186
FBgn0039689,621.7573013,0.308587457,0.13112565,2.353372184,0.018604003,0.293334186
FBgn0015949,3184.737591,-0.24319314,0.103462222,-2.350550144,0.018745682,0.293585657
FBgn0037239,747.6335755,-0.550422278,0.234102459,-2.351202458,0.018712849,0.293585657
FBgn0051477,43.26640367,0.897851748,0.381827977,2.351456158,0.018700093,0.293585657
FBgn0031980,16806.79307,0.327909321,0.139625238,2.34849606,0.018849399,0.294072409
FBgn0051038,713.1208334,-0.613766652,0.261288917,-2.348996118,0.018824103,0.294072409
FBgn0030653,208.2178588,0.494097437,0.210502366,2.347229853,0.018913583,0.29450631
FBgn0039808,38.26026221,-0.845869315,0.36100192,-2.343115834,0.019123445,0.297202559
FBgn0031048,919.1161817,0.395721604,0.168957744,2.342133571,0.019173852,0.297415087
FBgn0028563,1054.562022,-0.42926385,0.183361591,-2.341078348,0.019228132,0.297686771
FBgn0086897,7211.464159,-0.274893378,0.11748746,-2.339767819,0.019295731,0.297909934
FBgn0260952,21222.87034,-0.519246887,0.221959842,-2.339373122,0.019316131,0.297909934
FBgn0010591,1635.772353,-0.445711657,0.191113931,-2.332177743,0.019691343,0.298475557
FBgn0016075,35787.92247,0.432400511,0.185177775,2.335056201,0.019540485,0.298475557
FBgn0026760,20.24920967,-1.037789215,0.444476788,-2.33485582,0.019550954,0.298475557
FBgn0028398,216.9577521,-0.542724404,0.232573053,-2.333565289,0.019618496,0.298475557
FBgn0030145,464.3744885,0.489828293,0.209971243,2.332835131,0.0196568,0.298475557
